CustomerID,first_purchase_date,last_purchase_date,Recency,Frequency,Monetary,customer_tenure,avg_purchase_interval
13499,2011-03-15 08:52:00,2011-04-28 14:59:00,125,2,463.79,44,44.0
13500,2011-08-09 12:20:00,2011-08-09 12:20:00,22,1,326.40000000000003,0,0.0
13501,2011-02-24 18:59:00,2011-02-24 18:59:00,188,1,1340.32,0,0.0
13502,2011-01-20 09:03:00,2011-03-10 08:40:00,174,2,189.16000000000003,48,48.0
13505,2011-04-21 12:07:00,2011-06-26 12:36:00,66,3,2583.12,66,33.0
13506,2010-12-05 12:15:00,2011-01-27 13:53:00,216,2,458.52,53,53.0
13507,2011-07-17 11:50:00,2011-08-24 15:12:00,7,2,1636.47,38,38.0
13508,2011-04-10 11:58:00,2011-04-10 11:58:00,143,1,110.97,0,0.0
13509,2011-02-28 13:27:00,2011-07-13 10:08:00,49,4,665.02,134,44.666666666666664
13510,2011-06-09 09:32:00,2011-06-09 09:32:00,83,1,585.32,0,0.0
13512,2011-03-24 10:03:00,2011-03-24 10:03:00,160,1,251.21,0,0.0
13513,2011-08-05 11:50:00,2011-08-05 11:50:00,26,1,205.1,0,0.0
13515,2011-04-06 10:33:00,2011-08-14 13:21:00,17,3,523.96,130,65.0
13516,2011-04-15 11:06:00,2011-04-15 11:06:00,138,1,146.0,0,0.0
13517,2011-06-13 08:44:00,2011-08-25 11:40:00,6,2,1612.18,73,73.0
13520,2010-12-03 10:36:00,2011-07-25 12:22:00,37,5,2947.98,234,58.5
13523,2010-12-08 14:22:00,2011-05-24 08:51:00,99,3,2369.24,166,83.0
13524,2011-05-04 12:26:00,2011-08-30 12:45:00,1,3,408.86,118,59.0
13525,2011-04-05 15:36:00,2011-04-05 15:36:00,148,1,282.88,0,0.0
13527,2011-01-17 11:17:00,2011-08-26 13:22:00,5,4,1366.42,221,73.66666666666667
13529,2011-05-19 11:50:00,2011-05-19 11:50:00,104,1,181.1,0,0.0
13531,2010-12-08 15:03:00,2011-05-18 16:56:00,105,2,483.8,161,161.0
13533,2011-03-17 12:47:00,2011-06-10 11:54:00,82,3,270.79,84,42.0
13534,2010-12-16 15:23:00,2011-08-24 10:36:00,7,21,4371.53,250,12.5
13538,2011-01-28 10:40:00,2011-08-11 08:50:00,20,5,891.75,194,48.5
13539,2011-02-03 15:23:00,2011-04-13 13:45:00,140,2,315.65,68,68.0
13544,2011-04-13 12:09:00,2011-04-13 12:09:00,140,1,122.91,0,0.0
13546,2011-05-23 12:14:00,2011-05-23 12:14:00,100,1,188.16,0,0.0
13548,2011-04-10 11:35:00,2011-04-10 11:35:00,143,1,281.01,0,0.0
13549,2011-04-11 13:42:00,2011-07-20 13:21:00,42,5,762.0500000000001,99,24.75
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,219,1,91.80000000000001,0,0.0
13552,2011-01-28 10:10:00,2011-08-08 11:28:00,23,9,2762.91,192,24.0
13555,2011-05-22 11:06:00,2011-05-22 11:24:00,101,2,1590.05,0,0.0
13557,2011-03-04 12:14:00,2011-03-04 12:14:00,180,1,240.68,0,0.0
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,115,1,141.85999999999999,0,0.0
13562,2011-04-08 12:42:00,2011-07-21 15:12:00,41,2,1209.73,104,104.0
13563,2011-07-22 17:21:00,2011-07-22 17:21:00,40,1,310.88,0,0.0
13564,2010-12-06 17:26:00,2011-07-18 14:33:00,44,3,1749.02,223,111.5
13565,2011-01-09 14:28:00,2011-01-09 14:28:00,234,1,110.17999999999999,0,0.0
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,73,1,192.85,0,0.0
13569,2010-12-07 12:29:00,2010-12-07 12:29:00,267,1,118.32,0,0.0
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,143,1,239.49,0,0.0
13571,2011-03-31 12:43:00,2011-08-04 11:59:00,27,6,801.15,125,25.0
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,105,1,1384.25,0,0.0
13573,2011-03-31 14:47:00,2011-03-31 14:47:00,153,1,31.770000000000003,0,0.0
13575,2011-06-16 14:24:00,2011-07-29 11:28:00,33,2,218.75,42,42.0
13576,2010-12-01 17:24:00,2011-08-18 16:19:00,13,12,4517.21,259,23.545454545454547
13577,2011-04-12 10:33:00,2011-07-14 10:11:00,48,2,822.1,92,92.0
13579,2010-12-05 16:10:00,2010-12-05 16:10:00,269,1,164.7,0,0.0
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,209,1,118.0,0,0.0
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,55,1,781.03,0,0.0
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,206,1,142.4,0,0.0
13588,2011-03-29 15:53:00,2011-08-11 15:25:00,20,3,1075.62,134,67.0
13589,2011-06-13 12:44:00,2011-06-13 12:44:00,79,1,147.0,0,0.0
13590,2011-02-09 13:25:00,2011-07-12 10:46:00,50,4,1116.38,152,50.666666666666664
13591,2011-03-18 12:18:00,2011-05-19 13:58:00,104,2,776.23,62,62.0
13592,2011-03-20 14:01:00,2011-05-18 09:13:00,105,3,205.51,58,29.0
13593,2011-01-07 16:32:00,2011-08-23 13:35:00,8,5,2037.0800000000002,227,56.75
13599,2010-12-08 10:11:00,2011-07-06 12:18:00,56,8,2313.84,210,30.0
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,212,1,219.52,0,0.0
13601,2011-05-12 16:52:00,2011-05-12 16:52:00,111,1,373.2,0,0.0
13606,2011-02-01 11:42:00,2011-04-10 12:52:00,143,2,250.42,68,68.0
13610,2011-02-27 14:44:00,2011-08-21 14:42:00,10,5,776.21,174,43.5
13611,2010-12-15 10:31:00,2011-06-22 12:25:00,70,2,636.72,189,189.0
13614,2011-01-13 12:37:00,2011-06-28 14:58:00,64,2,794.98,166,166.0
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,218,1,417.69,0,0.0
13617,2011-06-12 12:55:00,2011-08-18 13:17:00,13,2,365.7,67,67.0
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,73,1,177.34,0,0.0
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,16,1,213.85,0,0.0
13623,2011-02-15 13:08:00,2011-05-13 16:12:00,110,4,551.92,87,29.0
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,152,1,257.23,0,0.0
13627,2010-12-17 09:52:00,2011-06-16 13:50:00,76,3,1027.0,181,90.5
13629,2011-01-05 12:09:00,2011-07-26 09:55:00,36,7,4897.36,201,33.5
13630,2011-02-27 12:49:00,2011-08-26 10:32:00,5,5,1361.46,179,44.75
13631,2011-03-17 17:13:00,2011-07-19 15:49:00,43,10,3017.92,123,13.666666666666666
13632,2011-04-10 15:07:00,2011-06-19 12:23:00,73,3,814.6,69,34.5
13634,2011-01-16 15:30:00,2011-08-25 13:46:00,6,3,783.77,220,110.0
13636,2011-02-27 14:29:00,2011-08-09 14:56:00,22,4,646.55,163,54.333333333333336
13637,2011-04-27 13:06:00,2011-06-05 13:24:00,87,2,684.85,39,39.0
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,115,1,354.8,0,0.0
13643,2011-06-07 11:40:00,2011-06-07 11:40:00,85,1,87.9,0,0.0
13644,2011-08-26 11:53:00,2011-08-26 11:53:00,5,1,851.09,0,0.0
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,20,1,252.1,0,0.0
13647,2011-04-19 09:49:00,2011-06-17 13:17:00,75,2,803.86,59,59.0
13649,2010-12-08 14:46:00,2011-03-28 11:51:00,156,2,346.6,109,109.0
13650,2011-03-17 12:37:00,2011-05-16 14:19:00,107,2,745.5200000000001,60,60.0
13652,2010-12-06 09:21:00,2011-03-28 09:21:00,156,2,638.24,112,112.0
13654,2011-03-11 12:54:00,2011-07-17 13:29:00,45,4,1714.27,128,42.666666666666664
13655,2011-04-12 09:53:00,2011-08-17 14:25:00,14,2,932.97,127,127.0
13656,2011-01-06 15:42:00,2011-06-28 10:31:00,64,2,379.65,172,172.0
13657,2011-05-22 12:35:00,2011-05-22 12:35:00,101,1,152.34,0,0.0
13658,2011-05-19 17:15:00,2011-05-19 17:15:00,104,1,933.3,0,0.0
13659,2011-01-23 12:08:00,2011-05-18 12:37:00,105,2,1573.2,115,115.0
13662,2011-03-25 13:23:00,2011-05-11 13:23:00,112,2,532.94,47,47.0
13663,2011-06-13 15:44:00,2011-06-13 15:44:00,79,1,189.47,0,0.0
13666,2011-02-25 13:05:00,2011-02-25 13:08:00,187,2,64.05,0,0.0
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,49,1,305.02,0,0.0
13668,2010-12-12 12:35:00,2011-08-18 12:53:00,13,16,4934.87,249,16.6
13669,2011-07-13 11:44:00,2011-07-13 11:44:00,49,1,48.150000000000006,0,0.0
13672,2011-01-11 13:54:00,2011-02-11 13:53:00,201,2,186.39000000000001,30,30.0
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,51,2,486.82000000000005,133,133.0
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,51,1,232.6,0,0.0
13680,2011-01-04 14:12:00,2011-01-06 12:11:00,237,2,2391.59,1,1.0
13681,2011-07-07 15:21:00,2011-07-07 15:21:00,55,1,203.46,0,0.0
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,87,1,59.5,0,0.0
13684,2011-02-27 10:13:00,2011-02-27 10:13:00,185,1,67.23,0,0.0
13686,2011-06-10 09:10:00,2011-06-10 09:10:00,82,1,72.0,0,0.0
13692,2011-04-17 12:57:00,2011-05-10 10:11:00,113,2,871.58,22,22.0
13694,2010-12-01 12:12:00,2011-08-24 13:27:00,7,39,45911.64,266,7.0
13695,2011-03-25 11:31:00,2011-08-12 11:41:00,19,11,1385.53,140,14.0
13699,2011-07-07 16:51:00,2011-07-07 16:51:00,55,1,308.58000000000004,0,0.0
13700,2011-01-16 13:18:00,2011-06-16 11:24:00,76,6,1245.8,150,30.0
13703,2011-01-25 13:10:00,2011-01-25 13:10:00,218,1,99.5,0,0.0
13705,2010-12-01 10:29:00,2011-07-18 09:15:00,44,2,522.68,228,228.0
13706,2011-02-10 09:21:00,2011-02-10 09:21:00,202,1,330.79,0,0.0
13707,2011-01-28 13:27:00,2011-03-17 18:03:00,167,2,806.41,48,48.0
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,171,1,296.88,0,0.0
13709,2011-01-28 14:57:00,2011-08-30 10:20:00,1,5,2939.21,213,53.25
13711,2011-05-05 10:29:00,2011-05-05 10:31:00,118,2,252.06,0,0.0
13712,2011-04-07 12:33:00,2011-04-07 12:33:00,146,1,228.84,0,0.0
13715,2010-12-02 08:52:00,2011-03-03 19:21:00,181,5,1079.34,91,22.75
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,169,1,138.28,0,0.0
13717,2011-02-14 13:21:00,2011-08-03 08:21:00,28,4,955.99,169,56.333333333333336
13718,2011-02-17 11:58:00,2011-04-07 13:24:00,146,2,306.55,49,49.0
13719,2011-04-19 13:56:00,2011-05-18 12:52:00,105,2,338.74,28,28.0
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,16,4,799.9,138,46.0
13722,2011-03-02 11:43:00,2011-07-31 12:44:00,31,3,2375.41,151,75.5
13723,2011-05-06 17:04:00,2011-05-06 17:04:00,117,1,199.85000000000002,0,0.0
13725,2011-02-04 12:18:00,2011-06-23 16:02:00,69,7,1865.7,139,23.166666666666668
13726,2011-08-31 11:06:00,2011-08-31 11:06:00,0,1,292.68,0,0.0
13728,2011-02-02 12:09:00,2011-08-24 12:54:00,7,5,797.02,203,50.75
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,35,2,752.6,25,25.0
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,119,2,610.59,27,27.0
13735,2011-04-19 13:49:00,2011-06-17 11:07:00,75,2,1409.69,58,58.0
13736,2011-03-24 13:04:00,2011-03-24 13:04:00,160,1,357.53,0,0.0
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,100,1,339.6,0,0.0
13740,2011-04-13 10:32:00,2011-04-13 10:32:00,140,1,350.75,0,0.0
13741,2011-05-06 13:43:00,2011-06-09 07:53:00,83,2,363.13,33,33.0
13742,2011-01-23 14:59:00,2011-06-30 13:25:00,62,10,2648.7200000000003,157,17.444444444444443
13743,2011-03-25 14:46:00,2011-08-24 10:20:00,7,5,912.12,151,37.75
13744,2011-02-20 14:08:00,2011-02-20 14:08:00,192,1,893.16,0,0.0
13745,2011-06-30 16:43:00,2011-06-30 16:43:00,62,1,300.04,0,0.0
13747,2010-12-01 10:37:00,2010-12-01 10:37:00,273,1,79.6,0,0.0
13748,2010-12-01 09:00:00,2011-04-21 14:30:00,132,3,580.85,141,70.5
13750,2011-01-07 11:49:00,2011-07-22 14:39:00,40,4,1316.63,196,65.33333333333333
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,188,1,296.25,0,0.0
13752,2011-04-07 12:04:00,2011-08-07 14:16:00,24,6,1186.28,122,24.4
13753,2011-02-25 12:48:00,2011-02-25 12:48:00,187,1,741.26,0,0.0
13754,2011-01-26 14:58:00,2011-07-11 11:51:00,51,2,282.6,165,165.0
13756,2010-12-07 11:41:00,2011-08-02 17:04:00,29,7,2558.34,238,39.666666666666664
13758,2010-12-01 12:08:00,2011-05-22 15:12:00,101,5,2351.52,172,43.0
13760,2011-03-28 12:52:00,2011-03-28 12:52:00,156,1,135.09,0,0.0
13761,2011-06-13 08:43:00,2011-06-13 08:43:00,79,1,491.71,0,0.0
13762,2011-05-05 09:15:00,2011-05-05 09:15:00,118,1,306.72,0,0.0
13764,2011-01-06 14:53:00,2011-07-18 17:15:00,44,2,945.63,193,193.0
13767,2010-12-01 10:47:00,2011-08-23 10:24:00,8,28,9676.37,264,9.777777777777779
13769,2010-12-07 13:28:00,2011-08-09 10:47:00,22,6,1730.24,244,48.8
13771,2011-04-06 15:47:00,2011-05-24 12:57:00,99,2,1464.8500000000001,47,47.0
13772,2011-04-14 12:31:00,2011-04-14 12:31:00,139,1,228.42,0,0.0
13777,2010-12-01 16:01:00,2011-08-02 12:59:00,29,24,12360.24,243,10.565217391304348
13778,2011-08-28 15:25:00,2011-08-28 15:25:00,3,1,178.7,0,0.0
13780,2011-06-22 11:43:00,2011-06-22 11:43:00,70,1,116.28000000000002,0,0.0
13781,2011-04-03 12:08:00,2011-04-03 12:08:00,150,1,127.84,0,0.0
13782,2011-01-16 11:08:00,2011-08-07 12:21:00,24,3,487.93,203,101.5
13784,2011-01-11 14:38:00,2011-08-18 18:21:00,13,8,1968.6299999999999,219,31.285714285714285
13786,2010-12-07 13:53:00,2010-12-07 13:53:00,267,1,230.4,0,0.0
13787,2010-12-10 14:45:00,2010-12-10 14:45:00,264,1,106.4,0,0.0
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,27,2,1516.0,40,40.0
13792,2011-02-25 14:03:00,2011-02-25 14:03:00,187,1,74.60000000000001,0,0.0
13798,2010-12-02 17:24:00,2011-08-24 10:37:00,7,41,28066.24,264,6.6
13799,2011-02-18 14:18:00,2011-08-15 12:07:00,16,2,688.86,177,177.0
13800,2011-02-03 12:27:00,2011-02-03 12:27:00,209,1,558.32,0,0.0
13802,2011-02-01 12:03:00,2011-07-24 10:54:00,38,3,4599.42,172,86.0
13803,2011-03-29 12:57:00,2011-03-29 12:57:00,155,1,277.07,0,0.0
13804,2011-02-23 09:09:00,2011-07-21 17:08:00,41,3,1355.11,148,74.0
13805,2011-08-02 15:29:00,2011-08-02 15:29:00,29,1,500.24,0,0.0
13807,2010-12-07 15:48:00,2010-12-07 15:48:00,267,1,112.6,0,0.0
13809,2011-02-07 13:15:00,2011-02-07 13:15:00,205,1,155.05,0,0.0
13811,2011-04-14 18:40:00,2011-06-09 09:54:00,83,3,814.5,55,27.5
13812,2011-08-26 12:54:00,2011-08-26 12:54:00,5,1,278.74,0,0.0
13813,2011-07-28 10:33:00,2011-07-28 10:33:00,34,1,385.14,0,0.0
13814,2011-07-25 13:54:00,2011-07-25 13:54:00,37,1,617.54,0,0.0
13815,2011-01-25 12:16:00,2011-06-20 13:08:00,72,2,2977.75,146,146.0
13817,2010-12-23 11:46:00,2010-12-23 11:46:00,251,1,128.7,0,0.0
13819,2011-01-24 10:38:00,2011-02-11 10:38:00,201,3,1140.35,18,9.0
13821,2011-03-23 11:30:00,2011-07-18 09:49:00,44,2,385.64,116,116.0
13824,2011-02-02 13:07:00,2011-07-27 09:22:00,35,4,1429.84,174,58.0
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,76,1,189.5,0,0.0
13827,2011-07-19 15:38:00,2011-07-29 11:45:00,33,2,300.76,9,9.0
13831,2010-12-05 12:13:00,2011-07-24 12:26:00,38,4,1455.3899999999999,231,77.0
13833,2011-07-03 13:27:00,2011-07-03 13:27:00,59,1,384.8,0,0.0
13835,2011-05-08 15:22:00,2011-07-07 15:16:00,55,2,537.34,59,59.0
13837,2011-01-26 12:15:00,2011-05-12 12:10:00,111,2,271.24,105,105.0
13838,2010-12-05 10:45:00,2011-08-14 10:52:00,17,3,479.59,252,126.0
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,152,1,85.0,0,0.0
13842,2010-12-08 10:39:00,2011-07-07 12:41:00,55,7,2165.27,211,35.166666666666664
13846,2010-12-14 16:07:00,2011-04-11 15:03:00,142,2,663.9300000000001,117,117.0
13848,2010-12-08 15:10:00,2011-02-15 10:17:00,197,2,935.0,68,68.0
13849,2011-06-22 10:11:00,2011-06-22 10:11:00,70,1,593.58,0,0.0
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,29,1,1595.48,0,0.0
13851,2011-02-24 17:18:00,2011-08-03 14:07:00,28,2,1353.28,159,159.0
13854,2010-12-09 10:48:00,2011-08-25 12:59:00,6,19,6145.16,259,14.38888888888889
13856,2011-05-20 13:13:00,2011-06-24 10:03:00,68,3,388.5,34,17.0
13859,2011-01-17 16:14:00,2011-01-17 16:14:00,226,1,201.16,0,0.0
13862,2011-01-11 15:13:00,2011-08-23 14:53:00,8,6,1781.3,223,44.6
13863,2011-04-06 10:20:00,2011-04-06 10:20:00,147,1,305.78,0,0.0
13865,2011-02-23 12:04:00,2011-07-26 11:24:00,36,3,383.34000000000003,152,76.0
13867,2011-05-05 17:28:00,2011-05-05 17:28:00,118,1,138.85,0,0.0
13869,2010-12-17 15:14:00,2011-08-08 13:53:00,23,4,3104.9500000000003,233,77.66666666666667
13870,2011-02-25 09:09:00,2011-08-30 11:32:00,1,5,2179.4700000000003,186,46.5
13871,2011-02-04 09:30:00,2011-08-19 13:54:00,12,8,4074.2400000000002,196,28.0
13873,2011-02-03 09:37:00,2011-08-12 10:08:00,19,3,389.6,190,95.0
13874,2010-12-16 18:20:00,2010-12-16 18:20:00,258,1,540.45,0,0.0
13875,2011-02-11 15:39:00,2011-07-29 09:11:00,33,4,1424.8,167,55.666666666666664
13880,2010-12-07 14:00:00,2011-07-17 14:07:00,45,8,1680.76,222,31.714285714285715
13881,2011-02-01 10:14:00,2011-08-24 14:59:00,7,9,6969.14,204,25.5
13883,2011-03-31 17:17:00,2011-05-05 12:39:00,118,4,1742.78,34,11.333333333333334
13884,2011-03-01 13:40:00,2011-03-07 12:53:00,177,3,196.25,5,2.5
13885,2011-05-23 08:52:00,2011-06-03 15:07:00,89,2,506.8,11,11.0
13887,2011-05-19 17:22:00,2011-05-19 17:22:00,104,1,349.55,0,0.0
13888,2011-05-05 14:41:00,2011-08-12 10:13:00,19,2,605.63,98,98.0
13890,2010-12-16 09:31:00,2011-08-24 13:12:00,7,2,501.11,251,251.0
13892,2011-04-07 12:04:00,2011-04-07 12:04:00,146,1,54.519999999999996,0,0.0
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,197,1,821.1,0,0.0
13894,2011-02-02 12:54:00,2011-02-02 12:54:00,210,1,160.85,0,0.0
13895,2011-06-28 10:17:00,2011-07-19 14:03:00,43,2,937.3000000000001,21,21.0
13898,2011-01-18 10:28:00,2011-01-18 10:28:00,225,1,155.93,0,0.0
13899,2011-03-10 09:30:00,2011-03-10 09:30:00,174,1,298.5,0,0.0
13900,2011-03-22 10:13:00,2011-06-09 19:26:00,83,3,740.95,79,39.5
13901,2011-01-25 09:01:00,2011-08-24 12:36:00,7,4,2652.28,211,70.33333333333333
13904,2011-02-18 11:18:00,2011-02-18 11:18:00,194,1,201.12,0,0.0
13908,2011-03-08 12:04:00,2011-08-05 11:46:00,26,3,1461.61,149,74.5
13911,2011-02-04 14:46:00,2011-07-18 13:30:00,44,8,2437.63,163,23.285714285714285
13917,2011-06-01 12:46:00,2011-06-01 12:46:00,91,1,65.38,0,0.0
13918,2011-03-31 18:05:00,2011-03-31 18:05:00,153,1,198.20000000000002,0,0.0
13919,2011-08-10 10:15:00,2011-08-10 10:15:00,21,1,213.15,0,0.0
13922,2010-12-23 10:38:00,2010-12-23 10:38:00,251,1,172.25,0,0.0
13925,2011-07-28 12:09:00,2011-08-10 12:41:00,21,2,496.05,13,13.0
13928,2011-07-29 15:59:00,2011-08-25 12:13:00,6,2,225.45000000000002,26,26.0
13929,2011-01-17 15:11:00,2011-06-23 15:26:00,69,2,842.65,157,157.0
13930,2011-07-26 11:00:00,2011-07-26 11:00:00,36,1,210.0,0,0.0
13931,2011-03-04 08:43:00,2011-03-04 08:43:00,180,1,378.21000000000004,0,0.0
13932,2011-02-18 12:02:00,2011-02-18 12:02:00,194,1,307.4,0,0.0
13933,2011-07-14 13:35:00,2011-08-22 14:03:00,9,2,608.79,39,39.0
13934,2011-03-21 08:39:00,2011-03-21 08:39:00,163,1,922.1,0,0.0
13936,2011-06-13 08:47:00,2011-06-13 08:47:00,79,1,376.58,0,0.0
13937,2011-06-23 16:35:00,2011-06-23 16:35:00,69,1,158.85,0,0.0
13939,2011-02-01 11:30:00,2011-08-23 11:53:00,8,2,390.21,203,203.0
13940,2011-07-18 16:05:00,2011-08-15 12:47:00,16,2,391.06,27,27.0
13941,2010-12-02 10:17:00,2011-06-21 09:44:00,71,3,2831.26,200,100.0
13946,2011-03-17 10:02:00,2011-05-22 12:03:00,101,2,485.96999999999997,66,66.0
13948,2010-12-14 10:18:00,2010-12-14 10:18:00,260,1,102.0,0,0.0
13950,2011-04-07 11:29:00,2011-04-07 11:29:00,146,1,179.31,0,0.0
13951,2011-02-18 15:21:00,2011-06-16 16:43:00,76,3,674.45,118,59.0
13952,2011-04-15 09:27:00,2011-05-06 09:00:00,117,2,3251.071,20,20.0
13953,2010-12-22 10:29:00,2011-08-16 10:03:00,15,5,2604.36,236,59.0
13955,2011-02-07 12:24:00,2011-07-08 17:19:00,54,2,322.96,151,151.0
13956,2011-03-13 12:51:00,2011-07-24 16:12:00,38,3,680.27,133,66.5
13959,2010-12-12 13:56:00,2011-03-03 18:16:00,181,2,337.44,81,81.0
13962,2011-04-08 11:21:00,2011-04-08 11:21:00,145,1,117.6,0,0.0
13963,2010-12-07 09:21:00,2011-02-04 14:43:00,208,4,664.54,59,19.666666666666668
13967,2011-07-17 12:02:00,2011-07-17 12:02:00,45,1,80.7,0,0.0
13969,2010-12-09 19:32:00,2011-08-24 15:47:00,7,11,3911.35,257,25.7
13971,2011-02-27 12:27:00,2011-08-25 14:23:00,6,6,1985.9,179,35.8
13972,2011-05-22 11:34:00,2011-05-22 11:34:00,101,1,145.9,0,0.0
13973,2011-02-25 15:21:00,2011-02-25 15:21:00,187,1,264.7,0,0.0
13975,2011-03-08 12:19:00,2011-08-03 13:39:00,28,4,1497.71,148,49.333333333333336
13976,2011-05-17 09:13:00,2011-05-17 09:13:00,106,1,357.98,0,0.0
13982,2010-12-09 13:57:00,2011-06-29 15:11:00,63,3,1230.14,202,101.0
13983,2010-12-08 10:38:00,2011-06-05 16:05:00,87,8,1681.06,179,25.571428571428573
13984,2010-12-08 15:58:00,2011-08-05 14:30:00,26,4,819.33,239,79.66666666666667
13985,2011-03-20 13:48:00,2011-08-24 13:11:00,7,7,2773.04,156,26.0
13988,2011-03-30 11:48:00,2011-06-30 11:54:00,62,3,1923.5,92,46.0
13989,2011-04-14 15:39:00,2011-04-14 15:39:00,139,1,896.67,0,0.0
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,113,1,311.3,0,0.0
13991,2011-07-19 12:58:00,2011-07-19 12:58:00,43,1,126.35,0,0.0
13993,2011-01-13 10:43:00,2011-08-31 12:31:00,0,6,2247.41,230,46.0
13994,2011-07-14 18:28:00,2011-08-26 11:35:00,5,2,419.56,42,42.0
13995,2011-04-08 08:20:00,2011-08-16 09:00:00,15,3,871.9,130,65.0
13999,2010-12-13 11:23:00,2011-08-16 11:48:00,15,8,2561.94,246,35.142857142857146
14000,2011-05-12 16:50:00,2011-05-12 16:50:00,111,1,635.66,0,0.0
14001,2010-12-01 12:58:00,2011-04-21 09:26:00,132,2,1309.14,140,140.0
14002,2011-07-06 14:59:00,2011-07-28 15:55:00,34,2,529.73,22,22.0
14004,2011-02-24 09:28:00,2011-08-23 12:21:00,8,4,2962.26,180,60.0
14005,2011-05-08 10:33:00,2011-07-29 10:00:00,33,3,696.56,81,40.5
14006,2011-01-31 15:11:00,2011-08-16 09:39:00,15,3,962.19,196,98.0
14009,2011-05-18 13:00:00,2011-05-25 15:47:00,98,2,695.61,7,7.0
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,177,1,328.8,0,0.0
14013,2011-03-09 08:59:00,2011-08-21 15:01:00,10,3,473.02,165,82.5
14016,2010-12-17 14:21:00,2011-07-01 11:29:00,61,4,4341.21,195,65.0
14019,2011-07-24 15:39:00,2011-07-24 15:39:00,38,1,384.29,0,0.0
14021,2011-03-28 15:10:00,2011-07-07 15:46:00,55,3,631.9,101,50.5
14022,2011-04-28 14:39:00,2011-04-28 14:39:00,125,1,440.0,0,0.0
14023,2011-04-03 15:50:00,2011-04-03 15:50:00,150,1,273.14,0,0.0
14024,2011-08-07 13:31:00,2011-08-10 11:30:00,21,2,327.7,2,2.0
14029,2011-07-18 16:57:00,2011-07-18 16:57:00,44,1,165.20000000000002,0,0.0
14030,2010-12-08 16:11:00,2011-08-10 16:19:00,21,6,1657.5,245,49.0
14031,2010-12-02 16:34:00,2011-08-05 14:49:00,26,13,9627.03,245,20.416666666666668
14032,2010-12-08 10:53:00,2011-06-24 11:08:00,68,6,1845.3700000000001,198,39.6
14034,2011-07-05 13:06:00,2011-07-05 13:15:00,57,2,473.90999999999997,0,0.0
14035,2011-02-15 12:48:00,2011-08-24 13:15:00,7,3,837.26,190,95.0
14036,2011-02-28 09:26:00,2011-02-28 09:26:00,184,1,626.65,0,0.0
14037,2010-12-10 11:39:00,2011-06-16 13:57:00,76,2,147.20000000000002,188,188.0
14038,2011-05-16 14:05:00,2011-07-18 15:15:00,44,2,1086.42,63,63.0
14040,2011-01-12 14:57:00,2011-08-14 12:12:00,17,9,2485.91,213,26.625
14041,2011-03-18 13:25:00,2011-03-18 13:25:00,166,1,141.41,0,0.0
14044,2011-02-03 11:39:00,2011-08-28 14:39:00,3,3,542.11,206,103.0
14045,2010-12-01 11:32:00,2011-08-22 15:27:00,9,4,1659.75,264,88.0
14046,2011-02-28 14:48:00,2011-02-28 14:48:00,184,1,154.99,0,0.0
14047,2010-12-02 10:09:00,2011-05-24 11:35:00,99,3,635.92,173,86.5
14048,2011-02-07 14:53:00,2011-02-07 14:53:00,205,1,409.93,0,0.0
14049,2011-01-26 11:27:00,2011-07-04 11:47:00,58,3,3285.39,159,79.5
14050,2011-08-25 13:46:00,2011-08-25 13:46:00,6,1,485.98,0,0.0
14051,2010-12-08 12:49:00,2011-08-18 17:39:00,13,15,8687.44,253,18.071428571428573
14053,2011-07-03 12:21:00,2011-08-07 14:27:00,24,2,260.25,35,35.0
14055,2011-08-25 15:04:00,2011-08-25 15:04:00,6,1,725.6400000000001,0,0.0
