InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
569515,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,2011-10-04 13:58:00,1.65,15181,United Kingdom,59.4
569515,21967,PACK OF 12 SKULL TISSUES,48,2011-10-04 13:58:00,0.39,15181,United Kingdom,18.72
569515,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2011-10-04 13:58:00,0.39,15181,United Kingdom,18.72
569515,21983,PACK OF 12 BLUE PAISLEY TISSUES ,36,2011-10-04 13:58:00,0.39,15181,United Kingdom,14.04
569515,23500,KEY RING BASEBALL BOOT ASSORTED ,100,2011-10-04 13:58:00,1.04,15181,United Kingdom,104.0
569518,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-10-04 14:28:00,1.25,13263,United Kingdom,1.25
569518,84596G,SMALL CHOCOLATES PINK BOWL,2,2011-10-04 14:28:00,0.42,13263,United Kingdom,0.84
569518,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-10-04 14:28:00,0.42,13263,United Kingdom,0.84
569518,23236,STORAGE TIN VINTAGE DOILY ,3,2011-10-04 14:28:00,2.89,13263,United Kingdom,8.67
569518,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-10-04 14:28:00,2.55,13263,United Kingdom,7.649999999999999
569518,21877,HOME SWEET HOME MUG,2,2011-10-04 14:28:00,1.65,13263,United Kingdom,3.3
569518,21871,SAVE THE PLANET MUG,4,2011-10-04 14:28:00,1.65,13263,United Kingdom,6.6
569518,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-04 14:28:00,0.95,13263,United Kingdom,0.95
569518,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-10-04 14:28:00,1.25,13263,United Kingdom,2.5
569518,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-10-04 14:28:00,1.25,13263,United Kingdom,1.25
569518,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2011-10-04 14:28:00,1.25,13263,United Kingdom,2.5
569518,21070,VINTAGE BILLBOARD MUG ,1,2011-10-04 14:28:00,1.25,13263,United Kingdom,1.25
569518,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-04 14:28:00,2.95,13263,United Kingdom,2.95
569518,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-04 14:28:00,4.95,13263,United Kingdom,4.95
569518,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-04 14:28:00,4.25,13263,United Kingdom,4.25
569518,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-04 14:28:00,4.95,13263,United Kingdom,4.95
569518,23209,LUNCH BAG VINTAGE DOILY ,5,2011-10-04 14:28:00,1.65,13263,United Kingdom,8.25
569518,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2011-10-04 14:28:00,2.95,13263,United Kingdom,8.850000000000001
569518,22766,PHOTO FRAME CORNICE,3,2011-10-04 14:28:00,2.95,13263,United Kingdom,8.850000000000001
569518,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-10-04 14:28:00,2.95,13263,United Kingdom,11.8
569518,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-10-04 14:28:00,2.95,13263,United Kingdom,35.400000000000006
569519,23534,STOP FOR TEA WALL ART,3,2011-10-04 14:31:00,5.95,13792,United Kingdom,17.85
569519,47566,PARTY BUNTING,4,2011-10-04 14:31:00,4.95,13792,United Kingdom,19.8
569519,23427,STOOL HOME SWEET HOME ,1,2011-10-04 14:31:00,12.5,13792,United Kingdom,12.5
569519,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-04 14:31:00,3.75,13792,United Kingdom,15.0
569519,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-10-04 14:31:00,3.75,13792,United Kingdom,15.0
569519,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-10-04 14:31:00,0.85,13792,United Kingdom,10.2
569519,22595,GINGHAM HEART DECORATION,12,2011-10-04 14:31:00,0.85,13792,United Kingdom,10.2
569519,22594,CHRISTMAS GINGHAM TREE,12,2011-10-04 14:31:00,0.85,13792,United Kingdom,10.2
569519,22593,CHRISTMAS GINGHAM STAR,12,2011-10-04 14:31:00,0.85,13792,United Kingdom,10.2
569520,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,2011-10-04 14:32:00,1.95,17667,United Kingdom,23.4
569520,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-10-04 14:32:00,2.1,17667,United Kingdom,12.6
569520,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-04 14:32:00,1.45,17667,United Kingdom,17.4
569520,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-04 14:32:00,1.95,17667,United Kingdom,19.5
569520,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-04 14:32:00,2.08,17667,United Kingdom,20.8
569520,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-04 14:32:00,2.08,17667,United Kingdom,20.8
569520,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-04 14:32:00,2.08,17667,United Kingdom,20.8
569520,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-04 14:32:00,0.85,17667,United Kingdom,8.5
569520,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-10-04 14:32:00,0.85,17667,United Kingdom,8.5
569520,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-10-04 14:32:00,4.95,17667,United Kingdom,14.85
569520,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-04 14:32:00,1.25,17667,United Kingdom,15.0
569520,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-10-04 14:32:00,5.95,17667,United Kingdom,11.9
569520,22189,CREAM HEART CARD HOLDER,4,2011-10-04 14:32:00,3.95,17667,United Kingdom,15.8
569520,22960,JAM MAKING SET WITH JARS,6,2011-10-04 14:32:00,4.25,17667,United Kingdom,25.5
569520,22424,ENAMEL BREAD BIN CREAM,2,2011-10-04 14:32:00,12.75,17667,United Kingdom,25.5
569520,23298,SPOTTY BUNTING,3,2011-10-04 14:32:00,4.95,17667,United Kingdom,14.85
569520,21155,RED RETROSPOT PEG BAG,6,2011-10-04 14:32:00,2.55,17667,United Kingdom,15.3
569520,22795,SWEETHEART RECIPE BOOK STAND,2,2011-10-04 14:32:00,6.75,17667,United Kingdom,13.5
569521,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-10-04 14:33:00,5.45,16474,United Kingdom,5.45
569521,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-10-04 14:33:00,5.45,16474,United Kingdom,5.45
569521,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,2011-10-04 14:33:00,8.95,16474,United Kingdom,8.95
569521,21755,LOVE BUILDING BLOCK WORD,2,2011-10-04 14:33:00,6.25,16474,United Kingdom,12.5
569521,84706F,RED PEONY TABLE CLOCK,2,2011-10-04 14:33:00,2.95,16474,United Kingdom,5.9
569521,81952V,ROUND PURPLE CLOCK WITH SUCKER,1,2011-10-04 14:33:00,0.19,16474,United Kingdom,0.19
569521,84912B,GREEN ROSE WASHBAG,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,21030,SPACE CADET RED,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,21172,PARTY METAL SIGN ,8,2011-10-04 14:33:00,1.45,16474,United Kingdom,11.6
569521,82552,WASHROOM METAL SIGN,3,2011-10-04 14:33:00,1.45,16474,United Kingdom,4.35
569521,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-10-04 14:33:00,1.69,16474,United Kingdom,5.07
569521,21181,PLEASE ONE PERSON METAL SIGN,1,2011-10-04 14:33:00,2.1,16474,United Kingdom,2.1
569521,23188,VINTAGE  2 METER FOLDING RULER,1,2011-10-04 14:33:00,1.65,16474,United Kingdom,1.65
569521,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-10-04 14:33:00,1.95,16474,United Kingdom,5.85
569521,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-10-04 14:33:00,1.45,16474,United Kingdom,2.9
569521,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-10-04 14:33:00,1.45,16474,United Kingdom,2.9
569521,21028,NINJA RABBIT BLACK,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,20984,12 PENCILS TALL TUBE POSY,3,2011-10-04 14:33:00,0.29,16474,United Kingdom,0.8699999999999999
569521,21915,RED  HARMONICA IN BOX ,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,23506,MINI PLAYING CARDS SPACEBOY ,1,2011-10-04 14:33:00,0.42,16474,United Kingdom,0.42
569521,20986,BLUE CALCULATOR RULER,2,2011-10-04 14:33:00,1.25,16474,United Kingdom,2.5
569521,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-04 14:33:00,0.39,16474,United Kingdom,0.39
569521,22432,WATERING CAN PINK BUNNY,1,2011-10-04 14:33:00,1.95,16474,United Kingdom,1.95
569521,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-10-04 14:33:00,2.95,16474,United Kingdom,2.95
569521,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-04 14:33:00,2.95,16474,United Kingdom,2.95
569521,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-04 14:33:00,0.39,16474,United Kingdom,0.39
569521,81952V,ROUND PURPLE CLOCK WITH SUCKER,1,2011-10-04 14:33:00,0.19,16474,United Kingdom,0.19
569521,20977,36 PENCILS TUBE WOODLAND,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,22950,36 DOILIES VINTAGE CHRISTMAS,1,2011-10-04 14:33:00,1.45,16474,United Kingdom,1.45
569521,23162,REGENCY TEA STRAINER,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-10-04 14:33:00,1.45,16474,United Kingdom,5.8
569521,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-10-04 14:33:00,0.55,16474,United Kingdom,0.55
569521,20984,12 PENCILS TALL TUBE POSY,2,2011-10-04 14:33:00,0.29,16474,United Kingdom,0.58
569521,21327,SKULLS WRITING SET ,2,2011-10-04 14:33:00,1.65,16474,United Kingdom,3.3
569521,20977,36 PENCILS TUBE WOODLAND,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-10-04 14:33:00,0.85,16474,United Kingdom,0.85
569521,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2011-10-04 14:33:00,1.45,16474,United Kingdom,2.9
569521,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-10-04 14:33:00,3.75,16474,United Kingdom,15.0
569521,21990,MODERN FLORAL STATIONERY SET,2,2011-10-04 14:33:00,1.25,16474,United Kingdom,2.5
569521,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,85066,CREAM SWEETHEART MINI CHEST,2,2011-10-04 14:33:00,12.75,16474,United Kingdom,25.5
569521,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-10-04 14:33:00,2.89,16474,United Kingdom,11.56
569521,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-10-04 14:33:00,2.95,16474,United Kingdom,17.700000000000003
569521,23506,MINI PLAYING CARDS SPACEBOY ,1,2011-10-04 14:33:00,0.42,16474,United Kingdom,0.42
569521,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-04 14:33:00,4.15,16474,United Kingdom,4.15
569521,21249,WOODLAND  HEIGHT CHART STICKERS ,2,2011-10-04 14:33:00,2.95,16474,United Kingdom,5.9
569521,21026,SPACE OWL,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-10-04 14:33:00,3.29,16474,United Kingdom,3.29
569521,16225,RATTLE SNAKE EGGS,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,23419,HOME SWEET HOME BOTTLE ,2,2011-10-04 14:33:00,2.08,16474,United Kingdom,4.16
569521,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,22570,FELTCRAFT CUSHION RABBIT,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-10-04 14:33:00,2.95,16474,United Kingdom,35.400000000000006
569521,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2011-10-04 14:33:00,4.95,16474,United Kingdom,29.700000000000003
569521,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-10-04 14:33:00,1.65,16474,United Kingdom,6.6
569521,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-10-04 14:33:00,1.65,16474,United Kingdom,3.3
569521,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-10-04 14:33:00,1.65,16474,United Kingdom,3.3
569521,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-10-04 14:33:00,2.08,16474,United Kingdom,2.08
569521,21930,JUMBO STORAGE BAG SKULLS,1,2011-10-04 14:33:00,2.08,16474,United Kingdom,2.08
569521,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-10-04 14:33:00,2.1,16474,United Kingdom,4.2
569521,22432,WATERING CAN PINK BUNNY,1,2011-10-04 14:33:00,1.95,16474,United Kingdom,1.95
569521,23096,PETIT TRAY CHIC,1,2011-10-04 14:33:00,1.65,16474,United Kingdom,1.65
569521,23188,VINTAGE  2 METER FOLDING RULER,1,2011-10-04 14:33:00,1.65,16474,United Kingdom,1.65
569521,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-04 14:33:00,0.39,16474,United Kingdom,0.39
569521,22553,PLASTERS IN TIN SKULLS,1,2011-10-04 14:33:00,1.65,16474,United Kingdom,1.65
569521,21181,PLEASE ONE PERSON METAL SIGN,1,2011-10-04 14:33:00,2.1,16474,United Kingdom,2.1
569521,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-10-04 14:33:00,2.1,16474,United Kingdom,2.1
569521,23426,METAL SIGN DROP YOUR PANTS,1,2011-10-04 14:33:00,2.89,16474,United Kingdom,2.89
569521,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-04 14:33:00,0.39,16474,United Kingdom,0.39
569521,22801,ANTIQUE GLASS PEDESTAL BOWL,1,2011-10-04 14:33:00,3.75,16474,United Kingdom,3.75
569521,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-10-04 14:33:00,2.1,16474,United Kingdom,4.2
569521,85104,SILVER GLASS T-LIGHT SET,4,2011-10-04 14:33:00,2.95,16474,United Kingdom,11.8
569521,85099B,JUMBO BAG RED RETROSPOT,3,2011-10-04 14:33:00,2.08,16474,United Kingdom,6.24
569521,22386,JUMBO BAG PINK POLKADOT,3,2011-10-04 14:33:00,2.08,16474,United Kingdom,6.24
569521,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-10-04 14:33:00,2.08,16474,United Kingdom,4.16
569521,21264,WHITE GOOSE FEATHER TREE 60CM ,4,2011-10-04 14:33:00,1.95,16474,United Kingdom,7.8
569521,16225,RATTLE SNAKE EGGS,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-10-04 14:33:00,8.25,16474,United Kingdom,8.25
569521,23080,RED METAL BOX TOP SECRET,1,2011-10-04 14:33:00,8.25,16474,United Kingdom,8.25
569521,22555,PLASTERS IN TIN STRONGMAN,1,2011-10-04 14:33:00,1.65,16474,United Kingdom,1.65
569521,21026,SPACE OWL,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,22633,HAND WARMER UNION JACK,4,2011-10-04 14:33:00,2.1,16474,United Kingdom,8.4
569521,21914,BLUE HARMONICA IN BOX ,1,2011-10-04 14:33:00,1.25,16474,United Kingdom,1.25
569521,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-10-04 14:33:00,1.45,16474,United Kingdom,8.7
569521,23034,DRAWER KNOB CERAMIC BLACK,6,2011-10-04 14:33:00,1.45,16474,United Kingdom,8.7
569521,23026,DRAWER KNOB VINTAGE GLASS STAR,6,2011-10-04 14:33:00,2.08,16474,United Kingdom,12.48
569521,23035,DRAWER KNOB CERAMIC IVORY,6,2011-10-04 14:33:00,1.45,16474,United Kingdom,8.7
569521,22433,WATERING CAN GREEN DINOSAUR,1,2011-10-04 14:33:00,1.95,16474,United Kingdom,1.95
569521,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-10-04 14:33:00,2.95,16474,United Kingdom,35.400000000000006
569521,22866,HAND WARMER SCOTTY DOG DESIGN,24,2011-10-04 14:33:00,2.1,16474,United Kingdom,50.400000000000006
569521,22867,HAND WARMER BIRD DESIGN,24,2011-10-04 14:33:00,2.1,16474,United Kingdom,50.400000000000006
569522,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-10-04 14:41:00,3.75,12664,Finland,270.0
569522,POST,POSTAGE,1,2011-10-04 14:41:00,40.0,12664,Finland,40.0
569523,22366,DOORMAT AIRMAIL ,1,2011-10-04 14:41:00,8.25,16033,United Kingdom,8.25
569523,48129,DOORMAT TOPIARY,1,2011-10-04 14:41:00,8.25,16033,United Kingdom,8.25
569523,48188,DOORMAT WELCOME PUPPIES,1,2011-10-04 14:41:00,8.25,16033,United Kingdom,8.25
569523,48111,DOORMAT 3 SMILEY CATS,1,2011-10-04 14:41:00,8.25,16033,United Kingdom,8.25
569523,23526,WALL ART DOG LICENCE ,2,2011-10-04 14:41:00,5.95,16033,United Kingdom,11.9
569523,23535,WALL ART BICYCLE SAFTEY ,1,2011-10-04 14:41:00,5.95,16033,United Kingdom,5.95
569523,23533,WALL ART GARDEN HAVEN ,1,2011-10-04 14:41:00,5.95,16033,United Kingdom,5.95
569523,23536,WALL ART VILLAGE SHOW ,1,2011-10-04 14:41:00,5.95,16033,United Kingdom,5.95
569523,23524,WALL ART HORSE & PONY ,1,2011-10-04 14:41:00,3.75,16033,United Kingdom,3.75
569523,23525,WALL ART BUFFALO BILL ,1,2011-10-04 14:41:00,3.75,16033,United Kingdom,3.75
569523,23527,WALL ART ANIMALS AND NATURE ,1,2011-10-04 14:41:00,3.75,16033,United Kingdom,3.75
569523,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-10-04 14:41:00,12.75,16033,United Kingdom,12.75
569523,22637,PIGGY BANK RETROSPOT ,6,2011-10-04 14:41:00,2.55,16033,United Kingdom,15.3
569523,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,23296,SET OF 6 TEA TIME BAKING CASES,4,2011-10-04 14:41:00,1.25,16033,United Kingdom,5.0
569523,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-10-04 14:41:00,0.83,16033,United Kingdom,6.64
569523,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-04 14:41:00,0.83,16033,United Kingdom,6.64
569523,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-10-04 14:41:00,3.75,16033,United Kingdom,7.5
569523,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-10-04 14:41:00,9.95,16033,United Kingdom,9.95
569523,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-04 14:41:00,1.69,16033,United Kingdom,13.52
569523,23419,HOME SWEET HOME BOTTLE ,2,2011-10-04 14:41:00,2.08,16033,United Kingdom,4.16
569523,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-04 14:41:00,4.95,16033,United Kingdom,4.95
569523,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-04 14:41:00,4.95,16033,United Kingdom,4.95
569523,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-10-04 14:41:00,3.75,16033,United Kingdom,3.75
569523,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-04 14:41:00,4.25,16033,United Kingdom,8.5
569523,23321,SMALL WHITE HEART OF WICKER,2,2011-10-04 14:41:00,1.65,16033,United Kingdom,3.3
569523,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2011-10-04 14:41:00,2.89,16033,United Kingdom,2.89
569523,23511,EMBROIDERED RIBBON REEL EMILY ,1,2011-10-04 14:41:00,2.08,16033,United Kingdom,2.08
569523,23512,EMBROIDERED RIBBON REEL ROSIE,1,2011-10-04 14:41:00,2.08,16033,United Kingdom,2.08
569523,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2011-10-04 14:41:00,2.08,16033,United Kingdom,2.08
569523,22078,RIBBON REEL LACE DESIGN ,1,2011-10-04 14:41:00,2.1,16033,United Kingdom,2.1
569523,21787,RAIN PONCHO RETROSPOT,2,2011-10-04 14:41:00,0.85,16033,United Kingdom,1.7
569523,21786,POLKADOT RAIN HAT ,4,2011-10-04 14:41:00,0.42,16033,United Kingdom,1.68
569523,22652,TRAVEL SEWING KIT,2,2011-10-04 14:41:00,1.65,16033,United Kingdom,3.3
569523,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-10-04 14:41:00,1.25,16033,United Kingdom,2.5
569523,23096,PETIT TRAY CHIC,2,2011-10-04 14:41:00,1.65,16033,United Kingdom,3.3
569523,22670,FRENCH WC SIGN BLUE METAL,5,2011-10-04 14:41:00,1.25,16033,United Kingdom,6.25
569523,21899,GARAGE KEY FOB,2,2011-10-04 14:41:00,0.65,16033,United Kingdom,1.3
569523,21900,"KEY FOB , SHED",2,2011-10-04 14:41:00,0.65,16033,United Kingdom,1.3
569523,21902,"KEY FOB , FRONT  DOOR ",2,2011-10-04 14:41:00,0.65,16033,United Kingdom,1.3
569523,21901,"KEY FOB , BACK DOOR ",2,2011-10-04 14:41:00,0.65,16033,United Kingdom,1.3
569523,23138,SINGLE WIRE HOOK IVORY HEART,2,2011-10-04 14:41:00,1.45,16033,United Kingdom,2.9
569523,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-10-04 14:41:00,4.95,16033,United Kingdom,9.9
569523,23029,DRAWER KNOB CRACKLE GLAZE GREEN,5,2011-10-04 14:41:00,1.65,16033,United Kingdom,8.25
569523,21683,MEDIUM MEDINA STAMPED METAL BOWL ,2,2011-10-04 14:41:00,2.95,16033,United Kingdom,5.9
569523,22292,HANGING CHICK  YELLOW DECORATION,3,2011-10-04 14:41:00,1.45,16033,United Kingdom,4.35
569523,22293,HANGING CHICK GREEN DECORATION,3,2011-10-04 14:41:00,1.45,16033,United Kingdom,4.35
569523,21166,COOK WITH WINE METAL SIGN ,1,2011-10-04 14:41:00,2.08,16033,United Kingdom,2.08
569523,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-10-04 14:41:00,3.95,16033,United Kingdom,7.9
569523,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-10-04 14:41:00,2.95,16033,United Kingdom,5.9
569523,84880,WHITE WIRE EGG HOLDER,1,2011-10-04 14:41:00,7.5,16033,United Kingdom,7.5
569523,21906,PHARMACIE FIRST AID TIN,1,2011-10-04 14:41:00,6.75,16033,United Kingdom,6.75
569523,22795,SWEETHEART RECIPE BOOK STAND,1,2011-10-04 14:41:00,6.75,16033,United Kingdom,6.75
569523,23065,LARGE DECO JEWELLERY STAND,1,2011-10-04 14:41:00,12.5,16033,United Kingdom,12.5
569523,21166,COOK WITH WINE METAL SIGN ,1,2011-10-04 14:41:00,2.08,16033,United Kingdom,2.08
569523,23066,SMALL DECO JEWELLERY STAND,1,2011-10-04 14:41:00,8.25,16033,United Kingdom,8.25
569523,21668,RED STRIPE CERAMIC DRAWER KNOB,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,21670,BLUE SPOT CERAMIC DRAWER KNOB,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,21671,RED SPOT CERAMIC DRAWER KNOB,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,21669,BLUE STRIPE CERAMIC DRAWER KNOB,4,2011-10-04 14:41:00,1.45,16033,United Kingdom,5.8
569523,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-10-04 14:41:00,6.35,16033,United Kingdom,6.35
569523,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-10-04 14:41:00,3.95,16033,United Kingdom,3.95
569523,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-10-04 14:41:00,3.95,16033,United Kingdom,7.9
569523,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-10-04 14:41:00,3.95,16033,United Kingdom,3.95
569524,23493,VINTAGE DOILY TRAVEL SEWING KIT,4,2011-10-04 14:42:00,1.95,14506,United Kingdom,7.8
569524,48129,DOORMAT TOPIARY,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,48184,DOORMAT ENGLISH ROSE ,4,2011-10-04 14:42:00,8.25,14506,United Kingdom,33.0
569524,48111,DOORMAT 3 SMILEY CATS,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,48173C,DOORMAT BLACK FLOCK ,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-10-04 14:42:00,8.25,14506,United Kingdom,8.25
569524,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-10-04 14:42:00,8.25,14506,United Kingdom,8.25
569524,48138,DOORMAT UNION FLAG,3,2011-10-04 14:42:00,8.25,14506,United Kingdom,24.75
569524,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,20685,DOORMAT RED RETROSPOT,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,48188,DOORMAT WELCOME PUPPIES,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,48187,DOORMAT NEW ENGLAND,2,2011-10-04 14:42:00,8.25,14506,United Kingdom,16.5
569524,22692,DOORMAT WELCOME TO OUR HOME,1,2011-10-04 14:42:00,8.25,14506,United Kingdom,8.25
569524,22653,BUTTON BOX ,4,2011-10-04 14:42:00,1.95,14506,United Kingdom,7.8
569524,23118,PARISIENNE JEWELLERY DRAWER ,1,2011-10-04 14:42:00,7.5,14506,United Kingdom,7.5
569524,20733,GOLD MINI TAPE MEASURE ,8,2011-10-04 14:42:00,0.85,14506,United Kingdom,6.8
569524,23494,VINTAGE DOILY DELUXE SEWING KIT ,4,2011-10-04 14:42:00,5.95,14506,United Kingdom,23.8
569524,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-10-04 14:42:00,1.45,14506,United Kingdom,1.45
569524,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-10-04 14:42:00,8.5,14506,United Kingdom,8.5
569524,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-10-04 14:42:00,4.95,14506,United Kingdom,9.9
569524,23203,JUMBO BAG VINTAGE DOILY ,2,2011-10-04 14:42:00,2.08,14506,United Kingdom,4.16
569524,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-10-04 14:42:00,6.75,14506,United Kingdom,13.5
