CustomerID,first_purchase_date,last_purchase_date,Recency,Frequency,Monetary,customer_tenure,avg_purchase_interval
13352,2011-10-10 13:55:00,2011-10-10 13:55:00,60,1,397.98,0,0.0
13354,2011-09-29 13:17:00,2011-09-29 13:17:00,71,1,743.53,0,0.0
13355,2011-08-09 14:48:00,2011-08-09 14:48:00,122,1,674.7,0,0.0
13356,2011-09-20 14:33:00,2011-09-20 14:33:00,80,1,768.24,0,0.0
13357,2011-03-27 13:56:00,2011-03-27 13:56:00,257,1,609.95,0,0.0
13358,2011-03-16 11:52:00,2011-03-16 11:52:00,269,1,439.03000000000003,0,0.0
13359,2011-10-07 09:30:00,2011-10-07 09:30:00,64,1,439.56,0,0.0
13362,2011-02-25 11:33:00,2011-11-30 14:41:00,9,4,3090.7400000000002,278,92.66666666666667
13363,2011-10-27 10:46:00,2011-11-22 12:40:00,18,2,992.5,26,26.0
13364,2011-09-29 18:13:00,2011-09-29 18:13:00,71,1,134.96,0,0.0
13365,2011-05-06 12:00:00,2011-11-06 12:36:00,34,2,2225.37,184,184.0
13366,2011-10-20 13:37:00,2011-10-20 13:37:00,50,1,56.16,0,0.0
13368,2011-01-06 12:32:00,2011-03-28 09:59:00,257,2,623.4,80,80.0
13369,2010-12-09 11:30:00,2010-12-09 11:30:00,366,1,308.28000000000003,0,0.0
13370,2010-12-03 10:26:00,2010-12-03 10:26:00,372,1,754.87,0,0.0
13372,2011-09-11 12:46:00,2011-09-11 12:46:00,90,1,378.64,0,0.0
13373,2011-03-08 14:35:00,2011-10-10 10:51:00,61,3,3312.25,215,107.5
13375,2011-09-12 10:19:00,2011-09-12 10:19:00,89,1,778.65,0,0.0
13376,2011-04-19 13:03:00,2011-09-01 16:16:00,99,3,1019.76,135,67.5
13379,2011-07-26 12:26:00,2011-11-13 13:45:00,26,3,572.56,110,55.0
13381,2011-02-14 10:10:00,2011-11-08 11:58:00,32,6,3639.31,267,53.4
13382,2011-03-04 10:03:00,2011-03-04 10:03:00,281,1,222.99,0,0.0
13384,2011-06-14 12:47:00,2011-11-09 11:04:00,31,7,4151.93,147,24.5
13385,2011-01-14 09:52:00,2011-01-14 09:52:00,330,1,534.57,0,0.0
13388,2011-07-31 12:52:00,2011-07-31 12:52:00,131,2,677.1,0,0.0
13389,2011-04-21 12:12:00,2011-11-28 14:01:00,11,3,797.96,221,110.5
13390,2011-09-26 08:38:00,2011-09-26 08:38:00,75,1,544.08,0,0.0
13391,2011-05-20 10:50:00,2011-05-20 10:50:00,204,1,59.8,0,0.0
13394,2011-02-03 10:39:00,2011-12-08 11:36:00,2,8,2520.02,308,44.0
13395,2011-06-07 15:04:00,2011-06-07 15:04:00,185,1,307.72,0,0.0
13396,2011-01-24 13:37:00,2011-11-10 16:59:00,29,2,1360.99,290,290.0
13397,2011-01-04 13:50:00,2011-09-28 10:56:00,73,5,1544.13,266,66.5
13398,2011-05-31 13:17:00,2011-05-31 13:17:00,192,1,457.34000000000003,0,0.0
13402,2010-12-02 17:12:00,2011-08-04 15:51:00,127,2,621.23,244,244.0
13403,2011-11-22 08:28:00,2011-11-22 08:28:00,18,1,75.0,0,0.0
13404,2011-05-11 11:57:00,2011-12-08 15:37:00,1,2,252.49,211,211.0
13405,2011-01-26 09:27:00,2011-09-26 17:01:00,74,3,572.451,243,121.5
13408,2010-12-01 10:39:00,2011-12-08 09:05:00,2,62,28117.04,371,6.081967213114754
13410,2011-02-21 14:38:00,2011-11-15 15:33:00,24,5,1003.06,267,66.75
13411,2011-08-24 13:57:00,2011-08-24 13:57:00,107,1,213.55,0,0.0
13414,2011-02-16 12:13:00,2011-07-29 11:45:00,134,3,1390.5,162,81.0
13416,2011-09-19 14:43:00,2011-10-27 08:56:00,44,2,712.5,37,37.0
13417,2011-05-18 16:26:00,2011-12-05 08:49:00,5,2,640.83,200,200.0
13418,2010-12-02 10:45:00,2011-11-28 10:23:00,12,18,6127.43,360,21.176470588235293
13419,2011-10-07 12:49:00,2011-10-07 12:49:00,64,1,221.06,0,0.0
13420,2011-06-22 11:35:00,2011-07-13 08:48:00,150,2,159.85,20,20.0
13421,2011-02-22 15:46:00,2011-10-30 14:21:00,40,2,1851.08,249,249.0
13422,2011-10-06 13:42:00,2011-10-06 13:42:00,64,1,2626.3,0,0.0
13425,2011-02-18 08:34:00,2011-08-23 17:13:00,108,3,1624.21,186,93.0
13426,2010-12-15 12:43:00,2011-12-09 08:59:00,1,10,3641.32,358,39.77777777777778
13427,2011-05-08 15:58:00,2011-11-20 13:02:00,19,3,582.6,195,97.5
13428,2011-11-29 14:20:00,2011-11-29 14:20:00,10,1,218.47,0,0.0
13429,2011-09-25 15:59:00,2011-11-29 09:10:00,11,4,1006.8,64,21.333333333333332
13430,2011-09-14 14:26:00,2011-11-21 08:19:00,19,2,679.45,67,67.0
13431,2011-09-12 11:25:00,2011-10-03 13:49:00,67,2,1269.1,21,21.0
13434,2011-09-04 10:35:00,2011-09-26 14:30:00,74,2,534.24,22,22.0
13435,2011-06-03 17:07:00,2011-12-04 14:45:00,5,7,3809.89,183,30.5
13436,2011-12-08 10:33:00,2011-12-08 10:33:00,2,1,196.89,0,0.0
13437,2011-06-02 14:30:00,2011-11-25 14:00:00,14,7,3408.06,175,29.166666666666668
13439,2011-03-29 14:20:00,2011-03-29 14:20:00,255,1,283.71,0,0.0
13441,2011-09-09 09:38:00,2011-09-09 09:38:00,92,1,296.64,0,0.0
13447,2011-11-04 10:10:00,2011-11-16 13:38:00,23,3,1129.14,12,6.0
13448,2010-12-01 10:52:00,2011-11-23 12:33:00,17,6,3539.3700000000003,357,71.4
13449,2011-11-16 08:28:00,2011-11-16 08:28:00,24,1,291.88,0,0.0
13450,2011-05-05 19:48:00,2011-11-13 11:54:00,27,6,2043.72,191,38.2
13451,2011-01-09 15:35:00,2011-11-13 15:58:00,26,5,2976.15,308,77.0
13452,2011-03-14 11:38:00,2011-03-25 14:19:00,259,2,590.0,11,11.0
13453,2011-02-23 09:44:00,2011-06-27 09:34:00,166,2,356.98,123,123.0
13455,2010-12-08 13:11:00,2011-11-15 11:21:00,25,2,1058.34,341,341.0
13456,2011-05-16 15:34:00,2011-11-22 09:18:00,18,6,1766.72,189,37.8
13458,2010-12-15 12:05:00,2011-12-02 15:29:00,7,14,9646.57,352,27.076923076923077
13460,2011-10-21 09:50:00,2011-11-10 17:17:00,29,2,183.44,20,20.0
13461,2011-06-29 10:23:00,2011-11-01 09:01:00,39,3,1445.0,124,62.0
13462,2011-04-01 11:20:00,2011-04-01 11:20:00,253,1,151.5,0,0.0
13464,2011-10-12 15:01:00,2011-10-12 15:01:00,58,1,674.68,0,0.0
13466,2011-06-08 16:39:00,2011-06-08 16:39:00,184,1,307.90000000000003,0,0.0
13467,2011-11-03 16:56:00,2011-11-29 10:01:00,11,2,1083.71,25,25.0
13468,2010-12-01 15:08:00,2011-12-08 10:39:00,2,37,5704.97,371,10.305555555555555
13470,2011-08-16 17:06:00,2011-09-01 14:57:00,99,2,165.0,15,15.0
13471,2011-10-23 13:10:00,2011-12-08 15:44:00,1,4,2531.58,46,15.333333333333334
13473,2011-01-11 08:45:00,2011-10-10 11:20:00,61,2,422.64,272,272.0
13474,2011-04-17 13:53:00,2011-04-17 13:53:00,236,1,229.59,0,0.0
13475,2011-02-14 12:36:00,2011-06-01 13:52:00,191,4,1431.78,107,35.666666666666664
13476,2011-03-03 14:43:00,2011-06-14 12:00:00,179,2,1238.47,102,102.0
13477,2011-02-21 12:29:00,2011-11-02 12:04:00,38,6,1454.58,253,50.6
13479,2011-04-19 11:27:00,2011-05-23 10:45:00,201,2,300.95,33,33.0
13481,2011-03-28 09:07:00,2011-10-25 09:07:00,46,5,1804.56,211,52.75
13482,2011-04-21 17:03:00,2011-04-21 17:03:00,232,1,184.64000000000001,0,0.0
13483,2011-10-05 11:53:00,2011-10-05 11:53:00,66,1,140.34,0,0.0
13484,2011-04-12 16:30:00,2011-04-12 16:30:00,241,1,313.8,0,0.0
13485,2011-04-20 13:58:00,2011-04-20 13:58:00,233,1,454.24,0,0.0
13486,2011-07-07 17:19:00,2011-09-22 13:13:00,78,3,1122.41,76,38.0
13487,2010-12-21 14:54:00,2011-10-13 12:07:00,58,3,575.4,295,147.5
13488,2010-12-07 13:01:00,2011-11-22 14:41:00,17,13,8968.31,350,29.166666666666668
13489,2011-02-18 10:42:00,2011-08-26 13:16:00,105,4,449.52,189,63.0
13491,2010-12-02 14:30:00,2011-10-19 08:32:00,52,10,1215.82,320,35.55555555555556
13492,2011-05-09 10:06:00,2011-07-26 14:25:00,136,3,1269.84,78,39.0
13493,2011-02-25 16:42:00,2011-03-09 15:35:00,275,2,618.63,11,11.0
13494,2011-02-01 11:58:00,2011-02-01 11:58:00,312,1,316.26000000000005,0,0.0
13495,2010-12-06 15:14:00,2011-12-02 11:21:00,8,5,2044.8700000000001,360,90.0
13496,2010-12-15 10:17:00,2011-11-29 10:58:00,11,2,653.33,349,349.0
13497,2010-12-06 11:37:00,2011-03-02 09:04:00,283,2,348.05,85,85.0
13499,2011-03-15 08:52:00,2011-11-22 11:21:00,18,5,1159.1100000000001,252,63.0
13500,2011-08-09 12:20:00,2011-11-16 15:35:00,23,3,1166.77,99,49.5
13501,2011-02-24 18:59:00,2011-02-24 18:59:00,288,1,1340.32,0,0.0
13502,2011-01-20 09:03:00,2011-11-23 10:39:00,17,3,292.0,307,153.5
13503,2011-09-29 13:23:00,2011-09-29 13:23:00,71,1,216.85,0,0.0
13504,2011-10-06 13:20:00,2011-10-06 13:20:00,64,1,295.93,0,0.0
13505,2011-04-21 12:07:00,2011-09-28 11:56:00,73,4,4393.63,159,53.0
13506,2010-12-05 12:15:00,2011-01-27 13:53:00,316,2,458.52,53,53.0
13507,2011-07-17 11:50:00,2011-12-06 13:13:00,3,4,2479.16,142,47.333333333333336
13508,2011-04-10 11:58:00,2011-04-10 11:58:00,244,1,110.97,0,0.0
13509,2011-02-28 13:27:00,2011-12-01 10:10:00,9,7,979.72,275,45.833333333333336
13510,2011-06-09 09:32:00,2011-12-08 13:46:00,1,4,1791.56,182,60.666666666666664
13512,2011-03-24 10:03:00,2011-03-24 10:03:00,261,1,251.21,0,0.0
13513,2011-08-05 11:50:00,2011-08-05 11:50:00,127,1,205.1,0,0.0
13514,2011-09-27 09:39:00,2011-09-27 09:39:00,74,1,152.20000000000002,0,0.0
13515,2011-04-06 10:33:00,2011-09-28 11:26:00,73,4,891.12,175,58.333333333333336
13516,2011-04-15 11:06:00,2011-11-18 13:15:00,21,3,1389.41,217,108.5
13517,2011-06-13 08:44:00,2011-10-11 11:43:00,60,3,2128.42,120,60.0
13518,2011-09-15 10:29:00,2011-09-15 10:29:00,86,1,659.44,0,0.0
13519,2011-09-22 18:24:00,2011-09-22 18:24:00,78,1,122.75,0,0.0
13520,2010-12-03 10:36:00,2011-10-12 10:20:00,59,6,3624.35,312,62.4
13521,2011-11-29 15:09:00,2011-12-08 13:50:00,1,3,1093.65,8,4.0
13522,2011-11-09 15:11:00,2011-11-09 15:11:00,30,1,125.80000000000001,0,0.0
13523,2010-12-08 14:22:00,2011-11-06 15:11:00,33,5,3964.88,333,83.25
13524,2011-05-04 12:26:00,2011-10-30 12:34:00,41,5,680.1800000000001,179,44.75
13525,2011-04-05 15:36:00,2011-11-25 12:01:00,15,2,628.78,233,233.0
13527,2011-01-17 11:17:00,2011-11-06 12:04:00,34,7,2287.51,293,48.833333333333336
13529,2011-05-19 11:50:00,2011-09-22 09:15:00,79,2,307.76,125,125.0
13531,2010-12-08 15:03:00,2011-05-18 16:56:00,205,2,483.8,161,161.0
13532,2011-11-06 12:25:00,2011-11-06 12:25:00,34,1,210.31,0,0.0
13533,2011-03-17 12:47:00,2011-06-10 11:54:00,183,3,270.79,84,42.0
13534,2010-12-16 15:23:00,2011-12-07 14:52:00,2,25,5870.08,355,14.791666666666666
13536,2011-09-25 13:30:00,2011-12-08 16:38:00,1,7,3448.29,74,12.333333333333334
13538,2011-01-28 10:40:00,2011-10-27 16:34:00,43,7,1280.85,272,45.333333333333336
13539,2011-02-03 15:23:00,2011-09-15 10:18:00,86,3,631.34,223,111.5
13544,2011-04-13 12:09:00,2011-10-31 11:57:00,40,2,291.41,200,200.0
13546,2011-05-23 12:14:00,2011-11-27 14:50:00,12,3,626.99,188,94.0
13548,2011-04-10 11:35:00,2011-09-04 14:50:00,96,2,682.41,147,147.0
13549,2011-04-11 13:42:00,2011-11-14 09:20:00,26,7,918.2,216,36.0
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,319,1,91.80000000000001,0,0.0
13552,2011-01-28 10:10:00,2011-10-04 15:19:00,66,12,3740.07,249,22.636363636363637
13555,2011-05-22 11:06:00,2011-09-27 12:36:00,74,4,4149.28,128,42.666666666666664
13557,2011-03-04 12:14:00,2011-11-11 15:24:00,28,2,584.0600000000001,252,252.0
13558,2011-10-02 13:01:00,2011-12-04 11:24:00,6,4,605.06,62,20.666666666666668
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,7,1,174.37,0,0.0
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,216,1,141.85999999999999,0,0.0
13562,2011-04-08 12:42:00,2011-09-19 10:51:00,82,3,1799.3300000000002,163,81.5
13563,2011-07-22 17:21:00,2011-09-16 14:45:00,84,2,777.53,55,55.0
13564,2010-12-06 17:26:00,2011-07-18 14:33:00,144,3,1749.02,223,111.5
13565,2011-01-09 14:28:00,2011-11-20 14:33:00,19,2,240.22,315,315.0
13566,2011-09-18 12:40:00,2011-10-30 11:59:00,41,2,874.71,41,41.0
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,173,1,192.85,0,0.0
13569,2010-12-07 12:29:00,2011-11-22 13:07:00,17,2,373.75,350,350.0
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,243,1,239.49,0,0.0
13571,2011-03-31 12:43:00,2011-11-27 10:47:00,13,12,2092.32,240,21.818181818181817
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,206,1,1384.25,0,0.0
13573,2011-03-31 14:47:00,2011-10-20 14:33:00,50,2,294.40000000000003,202,202.0
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,23,5,732.07,152,38.0
13576,2010-12-01 17:24:00,2011-11-29 15:34:00,10,18,6717.34,362,21.294117647058822
13577,2011-04-12 10:33:00,2011-11-14 15:19:00,25,4,1687.6000000000001,216,72.0
13579,2010-12-05 16:10:00,2011-11-25 08:41:00,15,2,467.04,354,354.0
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,309,1,118.0,0,0.0
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,156,1,781.03,0,0.0
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,307,1,142.4,0,0.0
13587,2011-10-07 12:31:00,2011-10-07 12:31:00,64,1,712.4,0,0.0
13588,2011-03-29 15:53:00,2011-11-24 10:42:00,16,9,2478.95,239,29.875
13589,2011-06-13 12:44:00,2011-11-25 12:10:00,15,2,379.65,164,164.0
13590,2011-02-09 13:25:00,2011-11-28 12:54:00,11,6,1981.92,291,58.2
13591,2011-03-18 12:18:00,2011-10-06 12:26:00,65,3,1117.13,202,101.0
13592,2011-03-20 14:01:00,2011-11-04 09:49:00,36,4,247.95999999999998,228,76.0
13593,2011-01-07 16:32:00,2011-08-23 13:35:00,108,5,2037.0800000000002,227,56.75
13594,2011-10-18 10:19:00,2011-10-18 10:19:00,53,1,396.97,0,0.0
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,6,2,697.04,7,7.0
13598,2011-10-23 14:28:00,2011-10-23 14:28:00,47,1,180.17000000000002,0,0.0
13599,2010-12-08 10:11:00,2011-12-08 16:10:00,1,21,5153.67,365,18.25
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,312,1,219.52,0,0.0
13601,2011-05-12 16:52:00,2011-10-25 17:31:00,45,2,693.32,166,166.0
13602,2011-10-06 11:47:00,2011-10-06 11:47:00,65,1,428.89,0,0.0
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,26,1,164.34,0,0.0
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,29,3,280.54,282,141.0
13607,2011-10-30 16:17:00,2011-10-30 16:17:00,40,1,678.01,0,0.0
13610,2011-02-27 14:44:00,2011-11-27 15:38:00,12,7,1131.88,273,45.5
13611,2010-12-15 10:31:00,2011-09-11 14:51:00,89,3,1171.8,270,135.0
13614,2011-01-13 12:37:00,2011-11-15 14:47:00,24,4,1610.46,306,102.0
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,319,1,417.69,0,0.0
13617,2011-06-12 12:55:00,2011-10-30 13:50:00,40,3,544.18,140,70.0
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,174,1,177.34,0,0.0
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,117,1,213.85,0,0.0
13623,2011-02-15 13:08:00,2011-11-09 12:00:00,31,5,747.78,266,66.5
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,253,1,257.23,0,0.0
13627,2010-12-17 09:52:00,2011-10-11 14:20:00,59,5,1638.47,298,74.5
13629,2011-01-05 12:09:00,2011-11-16 13:21:00,23,11,7792.36,315,31.5
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,5,7,2031.78,280,46.666666666666664
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,100,11,3070.42,167,16.7
13632,2011-04-10 15:07:00,2011-11-15 10:51:00,25,5,2121.27,218,54.5
13634,2011-01-16 15:30:00,2011-11-06 13:40:00,33,5,1575.16,293,73.25
13635,2011-10-03 10:55:00,2011-10-03 10:55:00,68,1,1071.03,0,0.0
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,37,5,949.12,248,62.0
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,52,3,810.5,174,87.0
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,16,1,122.64,0,0.0
13639,2011-09-26 13:36:00,2011-09-26 13:36:00,74,1,1033.34,0,0.0
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,216,1,354.8,0,0.0
13643,2011-06-07 11:40:00,2011-11-08 15:37:00,31,3,519.44,154,77.0
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,16,4,2624.26,89,29.666666666666668
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,120,1,252.1,0,0.0
13647,2011-04-19 09:49:00,2011-11-30 12:00:00,10,4,1678.1200000000001,225,75.0
13649,2010-12-08 14:46:00,2011-03-28 11:51:00,257,2,346.6,109,109.0
13650,2011-03-17 12:37:00,2011-11-23 12:22:00,17,6,1836.3400000000001,250,50.0
13651,2011-10-31 12:11:00,2011-11-04 14:59:00,35,2,94.2,4,4.0
13652,2010-12-06 09:21:00,2011-10-25 08:51:00,46,3,1095.08,322,161.0
13654,2011-03-11 12:54:00,2011-10-27 16:24:00,43,6,2707.33,230,46.0
13655,2011-04-12 09:53:00,2011-08-17 14:25:00,114,2,932.97,127,127.0
13656,2011-01-06 15:42:00,2011-06-28 10:31:00,165,2,379.65,172,172.0
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,11,2,382.14,190,190.0
13658,2011-05-19 17:15:00,2011-11-30 10:13:00,10,5,2639.17,194,48.5
13659,2011-01-23 12:08:00,2011-05-18 12:37:00,206,2,1573.2,115,115.0
13662,2011-03-25 13:23:00,2011-09-15 12:04:00,86,3,897.76,173,86.5
13663,2011-06-13 15:44:00,2011-06-13 15:44:00,179,1,189.47,0,0.0
13666,2011-02-25 13:05:00,2011-10-10 15:39:00,60,3,84.65,227,113.5
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,149,1,305.02,0,0.0
13668,2010-12-12 12:35:00,2011-12-07 12:11:00,3,21,6363.59,359,17.95
13669,2011-07-13 11:44:00,2011-10-20 09:32:00,51,2,218.55,98,98.0
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,75,1,349.7,0,0.0
13672,2011-01-11 13:54:00,2011-02-11 13:53:00,301,2,186.39000000000001,30,30.0
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,19,2,396.92,13,13.0
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,151,2,486.82000000000005,133,133.0
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,152,1,232.6,0,0.0
13680,2011-01-04 14:12:00,2011-12-08 13:47:00,1,4,3722.42,337,112.33333333333333
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,18,4,827.83,137,45.666666666666664
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,187,1,59.5,0,0.0
13684,2011-02-27 10:13:00,2011-02-27 10:13:00,286,1,67.23,0,0.0
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,3,7,3119.44,57,9.5
13686,2011-06-10 09:10:00,2011-06-10 09:10:00,183,1,72.0,0,0.0
13689,2011-10-07 13:21:00,2011-10-07 13:21:00,63,1,910.0,0,0.0
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,59,1,172.25,0,0.0
13692,2011-04-17 12:57:00,2011-11-15 11:17:00,25,3,1488.32,211,105.5
13694,2010-12-01 12:12:00,2011-12-06 09:32:00,4,50,65039.62,369,7.530612244897959
13695,2011-03-25 11:31:00,2011-11-08 14:26:00,31,15,2504.13,228,16.285714285714285
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,39,1,151.3,0,0.0
13699,2011-07-07 16:51:00,2011-07-07 16:51:00,155,1,308.58000000000004,0,0.0
13700,2011-01-16 13:18:00,2011-11-13 13:00:00,26,10,2265.12,300,33.333333333333336
13703,2011-01-25 13:10:00,2011-01-25 13:10:00,318,1,99.5,0,0.0
13704,2011-09-12 14:40:00,2011-12-04 15:13:00,5,9,2308.06,83,10.375
13705,2010-12-01 10:29:00,2011-12-02 12:32:00,8,3,711.86,366,183.0
13706,2011-02-10 09:21:00,2011-02-10 09:21:00,303,1,330.79,0,0.0
13707,2011-01-28 13:27:00,2011-03-17 18:03:00,267,2,806.41,48,48.0
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,271,1,296.88,0,0.0
13709,2011-01-28 14:57:00,2011-12-06 10:28:00,4,13,6328.05,311,25.916666666666668
13710,2011-11-08 08:16:00,2011-11-08 08:16:00,32,1,180.48,0,0.0
13711,2011-05-05 10:29:00,2011-05-05 10:31:00,219,2,252.06,0,0.0
13712,2011-04-07 12:33:00,2011-04-07 12:33:00,247,1,228.84,0,0.0
13715,2010-12-02 08:52:00,2011-03-03 19:21:00,281,5,1079.34,91,22.75
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,269,1,138.28,0,0.0
13717,2011-02-14 13:21:00,2011-11-07 14:13:00,32,6,1445.01,266,53.2
13718,2011-02-17 11:58:00,2011-04-07 13:24:00,246,2,306.55,49,49.0
13719,2011-04-19 13:56:00,2011-11-24 15:26:00,15,5,1041.68,219,54.75
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,117,4,799.9,138,46.0
13721,2011-11-03 14:05:00,2011-11-03 14:05:00,36,1,524.14,0,0.0
13722,2011-03-02 11:43:00,2011-07-31 12:44:00,132,3,2375.41,151,75.5
13723,2011-05-06 17:04:00,2011-05-06 17:04:00,217,1,199.85000000000002,0,0.0
13725,2011-02-04 12:18:00,2011-10-21 10:03:00,50,8,1980.56,258,36.857142857142854
13726,2011-08-31 11:06:00,2011-11-01 10:49:00,39,2,1079.66,61,61.0
13727,2011-11-06 12:16:00,2011-11-11 09:46:00,29,2,333.48,4,4.0
13728,2011-02-02 12:09:00,2011-11-03 10:49:00,37,6,1016.14,273,54.6
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,136,2,752.6,25,25.0
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,219,2,610.59,27,27.0
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,28,1,491.86,0,0.0
13735,2011-04-19 13:49:00,2011-11-15 11:14:00,25,4,2885.2400000000002,209,69.66666666666667
13736,2011-03-24 13:04:00,2011-12-04 15:19:00,5,2,731.9,255,255.0
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,200,1,339.6,0,0.0
13739,2011-11-21 13:35:00,2011-11-21 13:35:00,18,1,216.9,0,0.0
13740,2011-04-13 10:32:00,2011-04-13 10:32:00,241,1,350.75,0,0.0
13741,2011-05-06 13:43:00,2011-09-29 09:19:00,72,3,668.4300000000001,145,72.5
13742,2011-01-23 14:59:00,2011-11-23 11:07:00,17,12,3131.02,303,27.545454545454547
13743,2011-03-25 14:46:00,2011-12-07 10:09:00,3,7,1341.6,256,42.666666666666664
13744,2011-02-20 14:08:00,2011-09-05 15:19:00,95,2,1156.36,197,197.0
13745,2011-06-30 16:43:00,2011-06-30 16:43:00,162,1,300.04,0,0.0
13747,2010-12-01 10:37:00,2010-12-01 10:37:00,374,1,79.6,0,0.0
13748,2010-12-01 09:00:00,2011-09-05 09:45:00,96,5,948.25,278,69.5
13750,2011-01-07 11:49:00,2011-10-17 12:16:00,54,5,1647.26,283,70.75
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,288,1,296.25,0,0.0
13752,2011-04-07 12:04:00,2011-08-07 14:16:00,124,6,1186.28,122,24.4
13753,2011-02-25 12:48:00,2011-02-25 12:48:00,288,1,741.26,0,0.0
13754,2011-01-26 14:58:00,2011-07-11 11:51:00,152,2,282.6,165,165.0
13755,2011-10-07 15:45:00,2011-12-06 12:26:00,4,9,2161.35,59,7.375
13756,2010-12-07 11:41:00,2011-12-07 16:44:00,2,14,5189.52,365,28.076923076923077
13758,2010-12-01 12:08:00,2011-11-28 11:11:00,12,7,3190.55,361,60.166666666666664
13759,2011-09-29 15:40:00,2011-11-06 14:47:00,33,2,659.4100000000001,37,37.0
13760,2011-03-28 12:52:00,2011-10-16 16:13:00,54,2,286.79,202,202.0
13761,2011-06-13 08:43:00,2011-10-20 14:01:00,50,2,1070.65,129,129.0
13762,2011-05-05 09:15:00,2011-05-05 09:15:00,219,1,306.72,0,0.0
13763,2011-10-07 15:13:00,2011-10-07 15:13:00,63,1,1714.96,0,0.0
13764,2011-01-06 14:53:00,2011-09-30 12:03:00,71,3,1521.76,266,133.0
13767,2010-12-01 10:47:00,2011-12-07 15:00:00,2,37,17220.36,371,10.305555555555555
13769,2010-12-07 13:28:00,2011-12-07 15:08:00,2,10,2796.51,365,40.55555555555556
13771,2011-04-06 15:47:00,2011-10-06 14:18:00,64,4,2634.45,182,60.666666666666664
13772,2011-04-14 12:31:00,2011-11-06 11:43:00,34,3,1132.13,205,102.5
13774,2011-09-19 12:06:00,2011-09-19 12:06:00,82,1,345.0,0,0.0
13777,2010-12-01 16:01:00,2011-12-09 12:25:00,1,33,25977.16,372,11.625
13778,2011-08-28 15:25:00,2011-08-28 15:25:00,103,1,178.7,0,0.0
13780,2011-06-22 11:43:00,2011-12-02 13:49:00,7,2,360.01,163,163.0
13781,2011-04-03 12:08:00,2011-04-03 12:08:00,251,1,127.84,0,0.0
13782,2011-01-16 11:08:00,2011-11-27 11:54:00,13,6,912.0,315,63.0
13784,2011-01-11 14:38:00,2011-11-30 09:33:00,10,11,2462.79,322,32.2
13786,2010-12-07 13:53:00,2010-12-07 13:53:00,367,1,230.4,0,0.0
13787,2010-12-10 14:45:00,2011-09-25 12:06:00,76,2,309.04,288,288.0
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,4,1,348.79999999999995,0,0.0
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,128,2,1516.0,40,40.0
13792,2011-02-25 14:03:00,2011-10-04 14:31:00,66,2,195.55,221,221.0
13798,2010-12-02 17:24:00,2011-12-08 15:51:00,1,57,37153.85,370,6.607142857142857
13799,2011-02-18 14:18:00,2011-08-15 12:07:00,117,2,688.86,177,177.0
13800,2011-02-03 12:27:00,2011-02-03 12:27:00,310,1,558.32,0,0.0
